,GeoName,IndustryClassification,Description,ComponentName,year,GDP
18,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2005,12462.0
19,Massachusetts,61,Educational services,Real GDP by state,2005,
20,Massachusetts,531,Real estate,Real GDP by state,2006,50905.0
21,Massachusetts,92,Government,Real GDP by state,2006,44158.0
22,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,24417.0
23,Massachusetts,42,Wholesale trade,Real GDP by state,2006,22395.0
24,Massachusetts,44-45,Retail trade,Real GDP by state,2006,18367.0
25,Massachusetts,23,Construction,Real GDP by state,2006,16387.0
26,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,16626.0
27,Massachusetts,621,Ambulatory health care services,Real GDP by state,2006,12434.0
28,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2006,13592.0
29,Massachusetts,61,Educational services,Real GDP by state,2006,
30,Massachusetts,531,Real estate,Real GDP by state,2007,52658.0
31,Massachusetts,92,Government,Real GDP by state,2007,45257.0
32,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,24561.0
33,Massachusetts,42,Wholesale trade,Real GDP by state,2007,22725.0
34,Massachusetts,44-45,Retail trade,Real GDP by state,2007,17498.0
35,Massachusetts,23,Construction,Real GDP by state,2007,15272.0
36,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,17263.0
37,Massachusetts,621,Ambulatory health care services,Real GDP by state,2007,12610.0
38,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2007,11351.0
39,Massachusetts,61,Educational services,Real GDP by state,2007,
40,Massachusetts,531,Real estate,Real GDP by state,2008,53031.0
41,Massachusetts,92,Government,Real GDP by state,2008,46093.0
42,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,27363.0
43,Massachusetts,42,Wholesale trade,Real GDP by state,2008,22812.0
44,Massachusetts,44-45,Retail trade,Real GDP by state,2008,16834.0
45,Massachusetts,23,Construction,Real GDP by state,2008,14181.0
46,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,18258.0
47,Massachusetts,621,Ambulatory health care services,Real GDP by state,2008,13639.0
48,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2008,
49,Massachusetts,61,Educational services,Real GDP by state,2008,
50,Massachusetts,531,Real estate,Real GDP by state,2009,53152.0
51,Massachusetts,92,Government,Real GDP by state,2009,46097.0
52,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,25449.0
53,Massachusetts,42,Wholesale trade,Real GDP by state,2009,20196.0
54,Massachusetts,44-45,Retail trade,Real GDP by state,2009,16725.0
55,Massachusetts,23,Construction,Real GDP by state,2009,12563.0
56,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,18425.0
57,Massachusetts,621,Ambulatory health care services,Real GDP by state,2009,13954.0
58,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2009,11168.0
59,Massachusetts,61,Educational services,Real GDP by state,2009,
60,Massachusetts,531,Real estate,Real GDP by state,2010,55490.0
61,Massachusetts,92,Government,Real GDP by state,2010,45583.0
62,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,26193.0
63,Massachusetts,42,Wholesale trade,Real GDP by state,2010,20348.0
64,Massachusetts,44-45,Retail trade,Real GDP by state,2010,17342.0
65,Massachusetts,23,Construction,Real GDP by state,2010,12369.0
66,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,19036.0
67,Massachusetts,621,Ambulatory health care services,Real GDP by state,2010,14148.0
68,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2010,
69,Massachusetts,61,Educational services,Real GDP by state,2010,
70,Massachusetts,531,Real estate,Real GDP by state,2011,57854.0
71,Massachusetts,92,Government,Real GDP by state,2011,47796.0
72,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,27088.0
73,Massachusetts,42,Wholesale trade,Real GDP by state,2011,20430.0
74,Massachusetts,44-45,Retail trade,Real GDP by state,2011,17310.0
75,Massachusetts,23,Construction,Real GDP by state,2011,12715.0
76,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,19224.0
77,Massachusetts,621,Ambulatory health care services,Real GDP by state,2011,14746.0
78,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2011,
79,Massachusetts,61,Educational services,Real GDP by state,2011,
80,Massachusetts,531,Real estate,Real GDP by state,2012,59247.0
81,Massachusetts,92,Government,Real GDP by state,2012,45609.0
82,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,28667.0
83,Massachusetts,42,Wholesale trade,Real GDP by state,2012,19790.0
84,Massachusetts,44-45,Retail trade,Real GDP by state,2012,17371.0
85,Massachusetts,23,Construction,Real GDP by state,2012,13409.0
86,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,19535.0
87,Massachusetts,621,Ambulatory health care services,Real GDP by state,2012,15076.0
88,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2012,
89,Massachusetts,61,Educational services,Real GDP by state,2012,
90,Massachusetts,531,Real estate,Real GDP by state,2013,58889.0
91,Massachusetts,92,Government,Real GDP by state,2013,45441.0
92,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,28814.0
93,Massachusetts,42,Wholesale trade,Real GDP by state,2013,20321.0
94,Massachusetts,44-45,Retail trade,Real GDP by state,2013,17627.0
95,Massachusetts,23,Construction,Real GDP by state,2013,13894.0
96,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,19430.0
97,Massachusetts,621,Ambulatory health care services,Real GDP by state,2013,15572.0
98,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2013,
99,Massachusetts,61,Educational services,Real GDP by state,2013,
100,Massachusetts,531,Real estate,Real GDP by state,2014,
101,Massachusetts,92,Government,Real GDP by state,2014,45970.0
102,Massachusetts,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
103,Massachusetts,42,Wholesale trade,Real GDP by state,2014,20895.0
104,Massachusetts,44-45,Retail trade,Real GDP by state,2014,17850.0
105,Massachusetts,23,Construction,Real GDP by state,2014,14016.0
106,Massachusetts,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
107,Massachusetts,621,Ambulatory health care services,Real GDP by state,2014,
108,Massachusetts,523,"Securities, commodity contracts, and investments",Real GDP by state,2014,
109,Massachusetts,61,Educational services,Real GDP by state,2014,11242.0
0,Michigan,92,Government,Real GDP by state,2004,51564.0
1,Michigan,531,Real estate,Real GDP by state,2004,46124.0
2,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2004,34532.0
3,Michigan,44-45,Retail trade,Real GDP by state,2004,28687.0
4,Michigan,42,Wholesale trade,Real GDP by state,2004,26662.0
5,Michigan,23,Construction,Real GDP by state,2004,22306.0
6,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,21654.0
7,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,14611.0
8,Michigan,621,Ambulatory health care services,Real GDP by state,2004,13730.0
9,Michigan,561,Administrative and support services,Real GDP by state,2004,12559.0
10,Michigan,92,Government,Real GDP by state,2005,52117.0
11,Michigan,531,Real estate,Real GDP by state,2005,45159.0
12,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2005,37060.0
13,Michigan,44-45,Retail trade,Real GDP by state,2005,28677.0
14,Michigan,42,Wholesale trade,Real GDP by state,2005,27830.0
15,Michigan,23,Construction,Real GDP by state,2005,20943.0
16,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,21390.0
17,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,14996.0
18,Michigan,621,Ambulatory health care services,Real GDP by state,2005,14189.0
19,Michigan,561,Administrative and support services,Real GDP by state,2005,13875.0
20,Michigan,92,Government,Real GDP by state,2006,50721.0
21,Michigan,531,Real estate,Real GDP by state,2006,42857.0
22,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2006,36309.0
23,Michigan,44-45,Retail trade,Real GDP by state,2006,27550.0
24,Michigan,42,Wholesale trade,Real GDP by state,2006,27735.0
25,Michigan,23,Construction,Real GDP by state,2006,18199.0
26,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,20577.0
27,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,15391.0
28,Michigan,621,Ambulatory health care services,Real GDP by state,2006,14914.0
29,Michigan,561,Administrative and support services,Real GDP by state,2006,13670.0
30,Michigan,92,Government,Real GDP by state,2007,49347.0
31,Michigan,531,Real estate,Real GDP by state,2007,44026.0
32,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2007,38368.0
33,Michigan,44-45,Retail trade,Real GDP by state,2007,26384.0
34,Michigan,42,Wholesale trade,Real GDP by state,2007,27568.0
35,Michigan,23,Construction,Real GDP by state,2007,16061.0
36,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,20091.0
37,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,15598.0
38,Michigan,621,Ambulatory health care services,Real GDP by state,2007,14579.0
39,Michigan,561,Administrative and support services,Real GDP by state,2007,13281.0
40,Michigan,92,Government,Real GDP by state,2008,49321.0
41,Michigan,531,Real estate,Real GDP by state,2008,42974.0
42,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2008,29761.0
43,Michigan,44-45,Retail trade,Real GDP by state,2008,25582.0
44,Michigan,42,Wholesale trade,Real GDP by state,2008,27205.0
45,Michigan,23,Construction,Real GDP by state,2008,13885.0
46,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,20467.0
47,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,16130.0
48,Michigan,621,Ambulatory health care services,Real GDP by state,2008,15246.0
49,Michigan,561,Administrative and support services,Real GDP by state,2008,12994.0
50,Michigan,92,Government,Real GDP by state,2009,48506.0
51,Michigan,531,Real estate,Real GDP by state,2009,42127.0
52,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2009,15125.0
53,Michigan,44-45,Retail trade,Real GDP by state,2009,25931.0
54,Michigan,42,Wholesale trade,Real GDP by state,2009,22980.0
55,Michigan,23,Construction,Real GDP by state,2009,11657.0
56,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,17654.0
57,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,16233.0
58,Michigan,621,Ambulatory health care services,Real GDP by state,2009,15403.0
59,Michigan,561,Administrative and support services,Real GDP by state,2009,11777.0
60,Michigan,92,Government,Real GDP by state,2010,48872.0
61,Michigan,531,Real estate,Real GDP by state,2010,42050.0
62,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2010,28965.0
63,Michigan,44-45,Retail trade,Real GDP by state,2010,25996.0
64,Michigan,42,Wholesale trade,Real GDP by state,2010,24105.0
65,Michigan,23,Construction,Real GDP by state,2010,11574.0
66,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,17931.0
67,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,16008.0
68,Michigan,621,Ambulatory health care services,Real GDP by state,2010,14999.0
69,Michigan,561,Administrative and support services,Real GDP by state,2010,12418.0
70,Michigan,92,Government,Real GDP by state,2011,46563.0
71,Michigan,531,Real estate,Real GDP by state,2011,42116.0
72,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2011,33631.0
73,Michigan,44-45,Retail trade,Real GDP by state,2011,25922.0
74,Michigan,42,Wholesale trade,Real GDP by state,2011,24635.0
75,Michigan,23,Construction,Real GDP by state,2011,11937.0
76,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,18826.0
77,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,16364.0
78,Michigan,621,Ambulatory health care services,Real GDP by state,2011,15101.0
79,Michigan,561,Administrative and support services,Real GDP by state,2011,13391.0
80,Michigan,92,Government,Real GDP by state,2012,45664.0
81,Michigan,531,Real estate,Real GDP by state,2012,41941.0
82,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2012,37396.0
83,Michigan,44-45,Retail trade,Real GDP by state,2012,25470.0
84,Michigan,42,Wholesale trade,Real GDP by state,2012,25270.0
85,Michigan,23,Construction,Real GDP by state,2012,12716.0
86,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,19756.0
87,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,16713.0
88,Michigan,621,Ambulatory health care services,Real GDP by state,2012,14913.0
89,Michigan,561,Administrative and support services,Real GDP by state,2012,13846.0
90,Michigan,92,Government,Real GDP by state,2013,45579.0
91,Michigan,531,Real estate,Real GDP by state,2013,42149.0
92,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2013,41331.0
93,Michigan,44-45,Retail trade,Real GDP by state,2013,27518.0
94,Michigan,42,Wholesale trade,Real GDP by state,2013,26091.0
95,Michigan,23,Construction,Real GDP by state,2013,13081.0
96,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,20207.0
97,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,16580.0
98,Michigan,621,Ambulatory health care services,Real GDP by state,2013,15102.0
99,Michigan,561,Administrative and support services,Real GDP by state,2013,13783.0
100,Michigan,92,Government,Real GDP by state,2014,45474.0
101,Michigan,531,Real estate,Real GDP by state,2014,
102,Michigan,3361-3363,"Motor vehicles, bodies and trailers, and parts manufacturing",Real GDP by state,2014,
103,Michigan,44-45,Retail trade,Real GDP by state,2014,27937.0
104,Michigan,42,Wholesale trade,Real GDP by state,2014,27222.0
105,Michigan,23,Construction,Real GDP by state,2014,13332.0
106,Michigan,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
107,Michigan,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
108,Michigan,621,Ambulatory health care services,Real GDP by state,2014,
109,Michigan,561,Administrative and support services,Real GDP by state,2014,
0,Minnesota,92,Government,Real GDP by state,2004,28645.0
1,Minnesota,531,Real estate,Real GDP by state,2004,26573.0
2,Minnesota,42,Wholesale trade,Real GDP by state,2004,17850.0
3,Minnesota,23,Construction,Real GDP by state,2004,16019.0
4,Minnesota,44-45,Retail trade,Real GDP by state,2004,15977.0
5,Minnesota,55,Management of companies and enterprises,Real GDP by state,2004,10763.0
6,Minnesota,621,Ambulatory health care services,Real GDP by state,2004,9404.0
7,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,9142.0
8,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2004,8379.0
9,Minnesota,81,"Other services, except government",Real GDP by state,2004,6939.0
10,Minnesota,92,Government,Real GDP by state,2005,28796.0
11,Minnesota,531,Real estate,Real GDP by state,2005,27776.0
12,Minnesota,42,Wholesale trade,Real GDP by state,2005,18957.0
13,Minnesota,23,Construction,Real GDP by state,2005,15279.0
14,Minnesota,44-45,Retail trade,Real GDP by state,2005,15997.0
15,Minnesota,55,Management of companies and enterprises,Real GDP by state,2005,10252.0
16,Minnesota,621,Ambulatory health care services,Real GDP by state,2005,9540.0
17,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,9370.0
18,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2005,8475.0
19,Minnesota,81,"Other services, except government",Real GDP by state,2005,6827.0
20,Minnesota,92,Government,Real GDP by state,2006,28701.0
21,Minnesota,531,Real estate,Real GDP by state,2006,27152.0
22,Minnesota,42,Wholesale trade,Real GDP by state,2006,19464.0
23,Minnesota,23,Construction,Real GDP by state,2006,14053.0
24,Minnesota,44-45,Retail trade,Real GDP by state,2006,15623.0
25,Minnesota,55,Management of companies and enterprises,Real GDP by state,2006,9962.0
26,Minnesota,621,Ambulatory health care services,Real GDP by state,2006,10412.0
27,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,9433.0
28,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2006,8758.0
29,Minnesota,81,"Other services, except government",Real GDP by state,2006,
30,Minnesota,92,Government,Real GDP by state,2007,28287.0
31,Minnesota,531,Real estate,Real GDP by state,2007,29012.0
32,Minnesota,42,Wholesale trade,Real GDP by state,2007,19527.0
33,Minnesota,23,Construction,Real GDP by state,2007,13365.0
34,Minnesota,44-45,Retail trade,Real GDP by state,2007,14931.0
35,Minnesota,55,Management of companies and enterprises,Real GDP by state,2007,10131.0
36,Minnesota,621,Ambulatory health care services,Real GDP by state,2007,10687.0
37,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,9875.0
38,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2007,8902.0
39,Minnesota,81,"Other services, except government",Real GDP by state,2007,
40,Minnesota,92,Government,Real GDP by state,2008,28652.0
41,Minnesota,531,Real estate,Real GDP by state,2008,29654.0
42,Minnesota,42,Wholesale trade,Real GDP by state,2008,20037.0
43,Minnesota,23,Construction,Real GDP by state,2008,12051.0
44,Minnesota,44-45,Retail trade,Real GDP by state,2008,14411.0
45,Minnesota,55,Management of companies and enterprises,Real GDP by state,2008,11561.0
46,Minnesota,621,Ambulatory health care services,Real GDP by state,2008,11028.0
47,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,10354.0
48,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2008,9593.0
49,Minnesota,81,"Other services, except government",Real GDP by state,2008,6203.0
50,Minnesota,92,Government,Real GDP by state,2009,28704.0
51,Minnesota,531,Real estate,Real GDP by state,2009,29733.0
52,Minnesota,42,Wholesale trade,Real GDP by state,2009,17626.0
53,Minnesota,23,Construction,Real GDP by state,2009,10556.0
54,Minnesota,44-45,Retail trade,Real GDP by state,2009,14237.0
55,Minnesota,55,Management of companies and enterprises,Real GDP by state,2009,9252.0
56,Minnesota,621,Ambulatory health care services,Real GDP by state,2009,11178.0
57,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,10521.0
58,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2009,8834.0
59,Minnesota,81,"Other services, except government",Real GDP by state,2009,
60,Minnesota,92,Government,Real GDP by state,2010,29206.0
61,Minnesota,531,Real estate,Real GDP by state,2010,30670.0
62,Minnesota,42,Wholesale trade,Real GDP by state,2010,18265.0
63,Minnesota,23,Construction,Real GDP by state,2010,10247.0
64,Minnesota,44-45,Retail trade,Real GDP by state,2010,14878.0
65,Minnesota,55,Management of companies and enterprises,Real GDP by state,2010,10881.0
66,Minnesota,621,Ambulatory health care services,Real GDP by state,2010,11377.0
67,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,10724.0
68,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2010,8962.0
69,Minnesota,81,"Other services, except government",Real GDP by state,2010,
70,Minnesota,92,Government,Real GDP by state,2011,28145.0
71,Minnesota,531,Real estate,Real GDP by state,2011,32165.0
72,Minnesota,42,Wholesale trade,Real GDP by state,2011,18548.0
73,Minnesota,23,Construction,Real GDP by state,2011,10802.0
74,Minnesota,44-45,Retail trade,Real GDP by state,2011,14937.0
75,Minnesota,55,Management of companies and enterprises,Real GDP by state,2011,10942.0
76,Minnesota,621,Ambulatory health care services,Real GDP by state,2011,11318.0
77,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2011,11223.0
78,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2011,9330.0
79,Minnesota,81,"Other services, except government",Real GDP by state,2011,
80,Minnesota,92,Government,Real GDP by state,2012,28178.0
81,Minnesota,531,Real estate,Real GDP by state,2012,32571.0
82,Minnesota,42,Wholesale trade,Real GDP by state,2012,18934.0
83,Minnesota,23,Construction,Real GDP by state,2012,11371.0
84,Minnesota,44-45,Retail trade,Real GDP by state,2012,14939.0
85,Minnesota,55,Management of companies and enterprises,Real GDP by state,2012,11147.0
86,Minnesota,621,Ambulatory health care services,Real GDP by state,2012,11485.0
87,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2012,11323.0
88,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2012,9510.0
89,Minnesota,81,"Other services, except government",Real GDP by state,2012,
90,Minnesota,92,Government,Real GDP by state,2013,28547.0
91,Minnesota,531,Real estate,Real GDP by state,2013,32717.0
92,Minnesota,42,Wholesale trade,Real GDP by state,2013,19812.0
93,Minnesota,23,Construction,Real GDP by state,2013,11975.0
94,Minnesota,44-45,Retail trade,Real GDP by state,2013,15980.0
95,Minnesota,55,Management of companies and enterprises,Real GDP by state,2013,11520.0
96,Minnesota,621,Ambulatory health care services,Real GDP by state,2013,11804.0
97,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2013,11509.0
98,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2013,9843.0
99,Minnesota,81,"Other services, except government",Real GDP by state,2013,
100,Minnesota,92,Government,Real GDP by state,2014,28850.0
101,Minnesota,531,Real estate,Real GDP by state,2014,
102,Minnesota,42,Wholesale trade,Real GDP by state,2014,20170.0
103,Minnesota,23,Construction,Real GDP by state,2014,12239.0
104,Minnesota,44-45,Retail trade,Real GDP by state,2014,16451.0
105,Minnesota,55,Management of companies and enterprises,Real GDP by state,2014,12167.0
106,Minnesota,621,Ambulatory health care services,Real GDP by state,2014,
107,Minnesota,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2014,
108,Minnesota,"5412-5414, 5416-5419","Miscellaneous professional, scientific, and technical services",Real GDP by state,2014,
109,Minnesota,81,"Other services, except government",Real GDP by state,2014,5846.0
0,Mississippi,92,Government,Real GDP by state,2004,16437.0
1,Mississippi,44-45,Retail trade,Real GDP by state,2004,7540.0
2,Mississippi,531,Real estate,Real GDP by state,2004,6791.0
3,Mississippi,42,Wholesale trade,Real GDP by state,2004,4836.0
4,Mississippi,23,Construction,Real GDP by state,2004,4750.0
5,Mississippi,621,Ambulatory health care services,Real GDP by state,2004,3206.0
6,Mississippi,22,Utilities,Real GDP by state,2004,2853.0
7,Mississippi,81,"Other services, except government",Real GDP by state,2004,2596.0
8,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2004,2446.0
9,Mississippi,721,Accommodation,Real GDP by state,2004,2070.0
10,Mississippi,92,Government,Real GDP by state,2005,16496.0
11,Mississippi,44-45,Retail trade,Real GDP by state,2005,7909.0
12,Mississippi,531,Real estate,Real GDP by state,2005,6948.0
13,Mississippi,42,Wholesale trade,Real GDP by state,2005,4925.0
14,Mississippi,23,Construction,Real GDP by state,2005,5135.0
15,Mississippi,621,Ambulatory health care services,Real GDP by state,2005,3219.0
16,Mississippi,22,Utilities,Real GDP by state,2005,2666.0
17,Mississippi,81,"Other services, except government",Real GDP by state,2005,2457.0
18,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2005,2444.0
19,Mississippi,721,Accommodation,Real GDP by state,2005,
20,Mississippi,92,Government,Real GDP by state,2006,16267.0
21,Mississippi,44-45,Retail trade,Real GDP by state,2006,8352.0
22,Mississippi,531,Real estate,Real GDP by state,2006,6737.0
23,Mississippi,42,Wholesale trade,Real GDP by state,2006,5066.0
24,Mississippi,23,Construction,Real GDP by state,2006,5530.0
25,Mississippi,621,Ambulatory health care services,Real GDP by state,2006,3398.0
26,Mississippi,22,Utilities,Real GDP by state,2006,2769.0
27,Mississippi,81,"Other services, except government",Real GDP by state,2006,2483.0
28,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2006,2501.0
29,Mississippi,721,Accommodation,Real GDP by state,2006,
30,Mississippi,92,Government,Real GDP by state,2007,16556.0
31,Mississippi,44-45,Retail trade,Real GDP by state,2007,7851.0
32,Mississippi,531,Real estate,Real GDP by state,2007,7540.0
33,Mississippi,42,Wholesale trade,Real GDP by state,2007,5063.0
34,Mississippi,23,Construction,Real GDP by state,2007,5532.0
35,Mississippi,621,Ambulatory health care services,Real GDP by state,2007,3448.0
36,Mississippi,22,Utilities,Real GDP by state,2007,2678.0
37,Mississippi,81,"Other services, except government",Real GDP by state,2007,2390.0
38,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2007,2544.0
39,Mississippi,721,Accommodation,Real GDP by state,2007,
40,Mississippi,92,Government,Real GDP by state,2008,17042.0
41,Mississippi,44-45,Retail trade,Real GDP by state,2008,7504.0
42,Mississippi,531,Real estate,Real GDP by state,2008,7805.0
43,Mississippi,42,Wholesale trade,Real GDP by state,2008,4946.0
44,Mississippi,23,Construction,Real GDP by state,2008,5669.0
45,Mississippi,621,Ambulatory health care services,Real GDP by state,2008,3663.0
46,Mississippi,22,Utilities,Real GDP by state,2008,2703.0
47,Mississippi,81,"Other services, except government",Real GDP by state,2008,2310.0
48,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2008,2634.0
49,Mississippi,721,Accommodation,Real GDP by state,2008,
50,Mississippi,92,Government,Real GDP by state,2009,17095.0
51,Mississippi,44-45,Retail trade,Real GDP by state,2009,7371.0
52,Mississippi,531,Real estate,Real GDP by state,2009,8324.0
53,Mississippi,42,Wholesale trade,Real GDP by state,2009,4393.0
54,Mississippi,23,Construction,Real GDP by state,2009,5104.0
55,Mississippi,621,Ambulatory health care services,Real GDP by state,2009,3694.0
56,Mississippi,22,Utilities,Real GDP by state,2009,2518.0
57,Mississippi,81,"Other services, except government",Real GDP by state,2009,2193.0
58,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2009,2688.0
59,Mississippi,721,Accommodation,Real GDP by state,2009,
60,Mississippi,92,Government,Real GDP by state,2010,16879.0
61,Mississippi,44-45,Retail trade,Real GDP by state,2010,7521.0
62,Mississippi,531,Real estate,Real GDP by state,2010,8483.0
63,Mississippi,42,Wholesale trade,Real GDP by state,2010,4455.0
64,Mississippi,23,Construction,Real GDP by state,2010,5084.0
65,Mississippi,621,Ambulatory health care services,Real GDP by state,2010,3699.0
66,Mississippi,22,Utilities,Real GDP by state,2010,2827.0
67,Mississippi,81,"Other services, except government",Real GDP by state,2010,2192.0
68,Mississippi,622-623,Hospitals and nursing and residential care facilities,Real GDP by state,2010,2649.0
69,Mississippi,721,Accommodation,Real GDP by state,2010,
70,Mississippi,92,Government,Real GDP by state,2011,16575.0
71,Mississippi,44-45,Retail trade,Real GDP by state,2011,7485.0
72,Mississippi,531,Real estate,Real GDP by state,2011,8924.0
73,Mississippi,42,Wholesale trade,Real GDP by state,2011,4472.0
